anon_id,label,split,duration,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,pitch_mean,pitch_std,jitter,shimmer,voiced_fraction,spectral_flatness,noise_floor_db,digital_silence_ratio,rms_db_mean,rms_db_std
call_23991b635849,human,train,6.52,-49.71778601855584,-7.363571917209906,-5.113258939943891,-1.8901411783050623,-5.889593482911033,-2.9217980007738933,-1.3378028640335846,-2.580482733367505,-0.48715915348384503,-0.7432110494378532,-0.5712824520357672,-0.341435763077604,0.4927117415483318,17.993408844301012,4.687917040556585,4.603532369803285,2.3876465450015862,3.708516649391383,2.0464582573501255,1.8807815517625255,1.5319598920948294,1.7428927405311776,1.3893904429598831,1.3365556907506824,1.4715940973873245,1.5167228917021616,241.2758611379729,70.28063599797386,0.09968839526600656,0.10375173288177893,0.5846153846153846,0.36514932240416875,-55.9195602665676,0.0,-29.29449566730729,15.512032795011013
call_23991b635849,human,train,5.7,-50.33895860781024,-6.155053820841862,-4.937145152776019,-2.6137424354368943,-4.737157150269602,-3.309300101227256,-2.343820345703539,-2.4183286562320063,-0.4655046533324938,-0.8458848434147194,-0.6855004799231721,-0.8483722522735285,-0.08000408726544096,16.04134131504171,4.342302617775642,5.2677751111143545,3.239660094090737,3.649575648324837,2.093639544419339,1.937136609104761,1.685444004427296,1.3909777219171993,1.2733858805516869,1.2704280938991859,1.3905199882324564,1.5400148201468276,229.60199152617054,60.888280617995775,0.10001338301301421,0.11497004726050576,0.5827464788732394,0.3552618662977357,-52.007146085691794,0.0,-29.54676885830533,14.01701954919023
call_24e1989c4d6d,synthetic,train,2.18,-39.43107644427727,-1.4502035378732498,-5.114147466716108,-1.658984226970421,-4.392901462234693,-1.2340503547212434,-2.351857860211798,-0.3567838697180875,-1.9581296476717294,-1.5047159488242157,-1.1928247074886562,-1.3152301313728623,-1.4332368431550055,9.41608852238419,2.6345680717083235,2.969805873347908,2.047682385803446,1.998187199096935,1.3486887659085354,1.7815793780879,1.4484006163761585,1.751061013342183,1.357095083640009,0.996974813073839,1.0802650934521987,1.0061015553496424,143.85418376734378,52.20725377119011,0.05059824131468933,0.12607537946686137,0.5416666666666666,0.31653377765969154,-35.94015725202619,0.0,-22.59404262608783,8.341820533450727
call_24e1989c4d6d,synthetic,train,2.7,-39.76505236507384,-2.4367800536207,-4.289625644756553,-0.9466336589742982,-6.1970144846450275,-2.393394291943263,-1.9762471928305665,-0.47562855236360335,-2.2314829064003736,-1.19223813499917,-1.7299251518790553,-1.3724367227949557,-1.4099964271243117,7.415864207228803,2.872354172596666,3.29263802178452,2.271744907617493,1.8137428646298575,1.5355188555610784,1.8342318004379912,1.4864885991352905,1.4746567536200845,1.122263645532221,1.11750914193705,1.2802488663459284,1.1384431371788992,147.1415164145184,27.21253362370827,0.03803268290240198,0.15936466996227092,0.5783582089552238,0.3209171028378105,-33.47727801295385,0.0,-22.262910382341136,7.367631609503252
call_24e1989c4d6d,synthetic,train,2.38,-43.64416142494618,-2.5757885122800905,-2.6252652782793953,-0.5248046781249706,-6.683197047891256,-1.4751412197582445,-2.3831071284666403,-0.44963944336434014,-1.7460823188087924,-0.7381005832312341,-1.0530438347933317,-1.5268843823146814,-1.3308631961478912,10.314244008565629,2.549189822989465,3.4907067004552563,1.799357095990506,2.3999478206662923,1.6545666711489913,1.539779279331569,1.0952219131384855,1.753178740373199,1.3420709419314694,1.4980119947840829,1.279934128002236,1.1229599985719876,149.5103172409884,67.74409746765855,0.13612608757666525,0.13042574423805373,0.5042372881355932,0.3246745552058037,-38.64859459970194,0.0,-25.475817736296086,8.917617896769213
call_24e1989c4d6d,synthetic,train,2.04,-42.48485959472189,-1.6994455695662685,-2.837380426940079,-1.9244768848495437,-4.696200436856283,-1.9916496088186213,-2.4177193687456744,-0.1401900061542501,-1.929247170266847,-0.5861371549612074,-1.3753785434047392,-1.7582245717628358,-1.2439320780664418,9.056379645765388,3.6482230613683306,2.5370852761071863,2.3099949554912302,2.587606328193576,1.415156513307349,1.8117650206027445,1.4579462515510548,1.201367345507197,1.044732610420989,0.9678328368037341,1.52774489926108,1.075992667956629,130.46734579141855,44.84240747915375,0.06266703583919,0.16254036478196685,0.4801980198019802,0.33330066591711816,-36.052195351292404,0.0,-24.7721645172383,8.481410009586918
call_24e1989c4d6d,synthetic,train,3.34,-40.76746478374418,-1.346057047378258,-5.09587077506959,-1.4694025285983872,-4.5411300205060146,-1.687477845627812,-2.075362722009983,-0.1287166558208695,-1.8713241216209788,-1.055155658123388,-1.2804279913861705,-1.2270791056364807,-1.1683015938544061,6.1978981461477565,3.3238684851493185,3.316893972488039,2.3573601147530185,1.7251297036242714,1.8131889234202279,1.5777559960888514,1.535294581088195,1.4655479311103232,1.271551502330553,1.0433927547419413,1.154542967320737,1.153562397185626,125.83339089759235,29.049394378635345,0.05702943475082737,0.11441813558005837,0.5481927710843374,0.3046859071724186,-32.28096104791851,0.0001122754491017964,-23.142045450469038,6.190919605617752
call_24e1989c4d6d,synthetic,train,1.5,-39.154257025120764,0.7862926418712259,-3.446504465998529,-0.869948653913464,-4.164160790809286,-2.519384263076181,-2.7676263549805675,-1.0248433092260423,-1.2979539357489729,-1.4574264177943597,-1.0888113339044903,-1.3699993110681479,-1.889515523324369,7.799173510356545,2.8723729677615895,3.168502105198281,1.8652951213791176,2.031959492105825,1.615694752978721,1.7057435154611251,1.796498089051095,1.9394234147234852,1.2777284559145303,1.2919677642345657,1.0307770913171963,1.0488004740359953,130.00417925668094,30.275459568159288,0.04193647856922602,0.1161156705072214,0.5743243243243243,0.2700702620317335,-26.764264863889903,0.0,-19.368674874542872,5.090543466763622
call_24e1989c4d6d,synthetic,train,3.92,-45.647555164649766,-2.980674670467974,-4.578937057653838,-2.159502562533889,-5.205308632832279,-1.829198390390355,-2.1751614640993964,0.16229100270929653,-1.7416470409059654,-0.8006122591421689,-1.5326335865949043,-0.9545424994478123,-1.1028491662166469,10.606023543288044,3.265003134306117,3.5622037263702753,2.171561641550318,2.395350474426507,1.6970768201267552,1.7770942807210508,1.3209872820564623,1.4408809963618383,1.4035498786377985,1.1982151310832578,1.2389587891371059,1.1865292969628416,172.98885356431703,78.74940067850514,0.1251239189142994,0.1635700393243194,0.5641025641025641,0.33053168993715687,-41.62856017870918,0.0,-27.765931632740372,9.96563178386873
call_253156878935,synthetic,train,6.1,-45.733799362220076,1.2596567431676589,0.49371357718428605,-0.5392481741284085,-3.509529410701274,-2.3235371104703084,-2.1689269879951105,-0.8890456143009771,-0.8822011822998842,-1.0425553758310733,-1.0927365201702315,-1.2204499898019983,-1.1943746826673276,17.580344265900198,5.6673100834142724,3.7636668429912024,2.7562764415395935,2.4509593461628643,1.5658116709346646,1.767995067991912,1.672169377321373,1.4075857902817688,1.4631923199444012,1.151923958693605,1.0684920353239142,0.9408417747301614,125.2885404383384,42.72544880348837,0.03430179657985438,0.1098848529217759,0.5970394736842105,0.2423199718201423,-51.400882393200106,0.0,-21.104312995950654,18.099085047038372
call_253156878935,synthetic,train,4.72,-45.93176085489179,-0.2664524585935249,2.1015238793304967,-0.081157070538116,-2.4329701162337947,-1.5865578942554857,-2.170087068059776,-0.5281194253472309,-0.3689003444201221,-0.4578381638802306,-1.0396506179917477,-0.5780018029106879,-1.2376999059061455,16.183501219078455,6.421934666505218,4.053081593961828,2.4511196985495856,2.5608901134066175,1.4548939033097263,1.5570213811190199,1.5165402247607973,1.4278127887262706,1.481265150807647,1.1461430778710826,1.1963615301329895,0.90692357847733,116.28678902539397,43.78717060409352,0.06687302664899408,0.11919476242904929,0.5127659574468085,0.23680079586938538,-41.952386013361775,0.0,-21.77727538160034,16.062309962416748
call_253156878935,synthetic,train,3.68,-47.61023096889204,-0.6200247036710288,2.0604211081250483,-0.6706755337588298,-2.657089178991422,-2.076958568620407,-2.6215432736842397,-0.819912925826006,-0.42706997318254986,-0.6164760176268184,-1.1187047062325453,-1.1698285568207036,-1.169789932161463,16.56089761628953,6.414330058629404,4.073703514780767,2.8487540474559747,2.8293027390752217,1.5041878381384244,1.7610274764234894,1.583456304541575,1.2237637527986678,1.3904267377427335,1.237800201339358,1.198689437464141,0.9950951135494207,114.43086455929301,19.776257339426863,0.03023995834357869,0.11499733424995486,0.5655737704918032,0.24229075506371586,-45.36312458871326,0.0,-23.23363622669986,17.47352803205944
call_253156878935,synthetic,train,1.58,-38.05467087961818,2.324466461349174,1.0372523486402423,1.103862835484794,-3.407254403713558,-1.9291278437155934,-2.3720099704580533,-1.122087925540389,-1.3490318157608245,-1.7301542462742827,-1.0800579330793902,-1.3289686318742306,-1.0165976598089064,11.762821741661131,3.0794259279554783,3.5844803067870687,2.031554678917212,2.018561165985558,1.2755514947530822,1.4372832775748843,2.1854858454791755,1.2674505159047023,1.3332532642757815,1.2766656566665515,1.267450207802445,0.8172071339424918,112.8811737253432,12.763921766506733,0.03126023751023751,0.06018145604452894,0.5961538461538461,0.20658258635738722,-25.1670004172031,0.0,-12.946140907630312,8.381197978784304
call_26be2ced1f65,synthetic,train,9.36,-40.23936136095207,-9.616341277680885,-4.712792575700144,-3.413567190594504,-5.725786759688961,-1.8476008000555533,-3.162698645315711,-0.4576687409021712,-2.699365769354415,0.7556711778550066,-0.7808138988254275,0.45226006001059155,0.48986312130771026,16.694196726313663,4.984415891974783,4.432524962697476,2.590105549968278,2.8881134384270553,2.106999725285659,2.128439437251126,1.9435221007421242,1.9386969908553093,1.757052970905436,1.6694909926612131,1.8735468021714206,1.5799990539687676,268.1138015703662,43.96420256680089,0.02343552311435523,0.09963627348210909,0.5985010706638115,0.33165886287733815,-45.73874200198044,0.0,-21.202458826359926,14.426200582045645
call_26be2ced1f65,synthetic,train,5.58,-42.177670575346205,-10.074644043119786,-4.2480852018699,-3.614091898200985,-5.795978976373844,-1.2803016353217493,-2.9434705141456847,-0.01627688564054264,-2.834955327685127,0.24090070743439396,-1.4388497911907805,0.520540356424014,0.2528057454325858,16.586173414485025,5.360298126597865,4.322271275439085,3.122368005150451,2.8581527055751392,2.4495922260284706,2.4321798076742667,2.015891296192488,1.694018403519147,1.5076630290274589,1.5141713702276398,1.548543357827095,1.4835765640426657,257.9866770202131,31.384474565524265,0.015889729108835064,0.12009872805924612,0.5971223021582733,0.3267534399544201,-46.326951860144305,0.0,-22.773377006346713,14.989089283793852
call_26be2ced1f65,synthetic,train,4.38,-41.07606442198914,-7.540337190409892,-4.177314253538564,-4.4378657683630545,-6.145426392250405,-1.1993894459326244,-3.4271505893109397,-0.042781903277195645,-2.82073457472667,0.05706346788853375,-1.4598163456371502,0.2880305783573466,-0.0472653539245667,17.332593249200315,4.122526541200728,4.5685597454054125,2.6699489925283397,3.1818473645749124,2.5295147633573265,1.9914394822860826,1.883632419006019,1.6394741085691975,1.5629092210208877,1.4417295795882443,1.7842080405073322,1.4115209845381524,247.5845283869732,37.80084087754957,0.01788743628652582,0.10073504744100197,0.5940366972477065,0.32094864657149086,-45.548807724699124,8.561643835616438e-05,-21.801456326886232,16.510726765196832
call_26be2ced1f65,synthetic,train,6.14,-37.03336615554245,-7.952797938655948,-4.668748984971361,-3.4974674660296903,-6.201383628975582,-1.7300654738006411,-3.6346902928276346,-0.3320357105808436,-3.0437433679703187,0.26219268152649494,-1.4509342553194375,-0.010337245411832601,0.07954475375554072,14.258215243481871,4.388823065681924,4.5869214431150915,2.607838405108314,2.7015520650477325,2.0611978487212212,2.085760775412754,2.07045186535214,1.7362514819907577,1.6039651472285859,1.3769139539835176,1.3565871277386745,1.3974121818243677,238.15665072659374,26.956493016261543,0.01813147175690273,0.09028520452381254,0.5996732026143791,0.33069323661702715,-41.14687364739742,0.004743485342019544,-18.712318024719803,12.343830363301375
call_26be2ced1f65,synthetic,train,2.64,-34.59827248769065,-8.050179683776674,-6.889051244237165,-3.5295191429846144,-5.473643963860558,-1.7308740704525052,-2.942206082789282,0.06897746149553637,-3.121350307671169,0.6557544778090958,-0.7235424020604376,1.0889529704102012,1.0658294622422275,11.986264049795313,3.9885831253919726,3.8870846486535653,2.455929268620607,3.1559214214703704,2.134665050268711,1.8831850963644894,2.0748075321421733,1.6067877043740397,1.5773608186460017,1.8990981053115534,2.1139479512287536,1.7629212300076482,276.5794959380014,42.97374374325074,0.01822944484954322,0.10844477805186539,0.5992366412213741,0.2870458647617841,-30.26289688777859,0.0014204545454545455,-16.008690128682172,10.023717884566077
call_26be2ced1f65,synthetic,train,6.54,-41.43299412700068,-7.752735203557022,-4.9004457904306085,-3.487726184501561,-6.00827739239298,-1.9090636104395948,-3.0867261881426895,-0.006022961620574453,-2.673380812819649,0.4555605479565892,-0.8860820321537949,0.3941973546650844,0.43271288481292963,17.99394153295383,4.485338753702034,3.816956663545997,2.47582524628352,2.8684832729015017,2.2319072755354514,2.1240166382685484,1.8429810412591157,1.7097825791570194,1.6909652166320717,1.7392723151559923,1.801115442278788,1.674223788310066,265.5711033872551,43.417234858299516,0.021867068964162517,0.12260532343569602,0.5996932515337423,0.325360584522691,-50.3719032661942,0.00017201834862385322,-21.96798041850129,16.674523106768827
call_26be2ced1f65,synthetic,train,4.1,-37.40768871133138,-8.696269457140286,-5.212486043295731,-4.159093742466769,-6.155496141657873,-1.0956631888622737,-3.2492145153829353,0.5119626057589759,-2.763010781061748,0.5285190061256437,-1.136541258400067,0.8605718278407144,0.05510630798331603,13.702595725225654,4.441230619126751,4.178705355357266,2.625489476754137,2.9914128685143306,2.5103715108260456,1.800720461092738,1.6297857287618982,1.6371854397282504,1.6563753708675133,1.7651729130791605,1.9309794623731877,1.6971321696515533,267.87805953806776,58.13215431139707,0.01991372274688119,0.08450192752177246,0.5980392156862745,0.3103405304717254,-42.41342398510622,0.0,-19.353081802903155,12.631840078815282
call_26be2ced1f65,synthetic,train,6.22,-37.06743761990145,-7.255430097715608,-5.15847061438325,-4.3485518211830625,-5.420058416402058,-1.9037837538835638,-3.694499413774733,0.0026876509822637102,-2.626593778602352,0.41053084765456815,-0.6821678584679536,0.9089306664874984,0.4661825635921064,15.21857741381086,4.031752637397919,4.219845857832409,2.4618450257078885,3.1076904987337666,2.3009874721203025,2.043861136086046,1.8155508254598185,1.6593395753384876,1.6256371474307263,1.6938056637481762,2.0213747444509247,1.819098500720523,279.36775817245643,47.86446340444497,0.020742200033923467,0.09397115707591572,0.5983870967741935,0.305962668832434,-37.38313270261847,0.0,-17.733627296491054,14.385942632266238
call_2741c273bfcc,synthetic,train,6.42,-53.76923644929072,-3.9848440088304904,-3.6628973943008005,-1.8360118158996603,-4.801623892888114,-2.307738182618146,-3.7979046367554368,-0.878339790102992,-2.211696169607467,-1.1281086148222905,-1.3898373348030024,-1.0597101560201356,-1.2840049385105552,14.85994613130303,5.329159499064329,4.0705255792872395,2.4425193457132015,3.2418796157003564,1.8465234019934729,1.9964414761755218,1.5247601073773802,1.500098456616072,1.42593076265478,1.0827761358955867,1.3104222566527406,1.1098214614470563,191.72067765046359,22.083304339102842,0.021992050062269734,0.12812428131024722,0.5984375,0.28530548374148557,-51.14650905909857,9.735202492211838e-05,-32.02072165466247,13.776481584836214
call_2741c273bfcc,synthetic,train,3.06,-50.949413554908254,-3.980478646998586,-3.839904923635027,-1.0424580718760625,-5.45672660484774,-2.5168245830399374,-3.689365529869655,-0.9309125621446115,-2.295088145624489,-1.1436380932523733,-1.573267249077294,-1.4027421777208013,-1.2618206278613142,12.573586359890708,5.079820457597357,3.9983094319239827,2.0891889407900646,2.9623809028057915,1.9679227635688377,1.9081614552737607,1.4822829293497606,1.4308121480239324,1.4192659147460072,1.063909226750414,1.4185667281427339,1.2803802052150557,186.28583163749886,26.372550840008188,0.0234358785576103,0.12659872062841734,0.5986842105263158,0.29785330817120675,-49.33591611908982,0.0001633986928104575,-29.977473263121198,11.715611151964689
call_2741c273bfcc,synthetic,train,1.88,-51.27687120134664,-0.7866042176055791,-4.8498420510868465,-2.1654293184865323,-3.741554104550559,-1.8390000056595666,-3.242549551705245,-1.3923970685254636,-2.5729735707446193,-1.4195394962735806,-1.3730786988656838,-1.42160137918603,-1.6859314681980486,15.254459590215173,4.650919099897202,4.4285532337363085,2.479268329604525,2.0862894134711705,1.675715347640837,1.5401442637786145,1.3382538766042853,1.6989844840290962,1.2729594282236019,1.2744494058777744,1.1602566217828076,1.243685015305016,165.72409650816144,11.752718943783487,0.011756984811550719,0.07495863829157848,0.5913978494623656,0.2323498107857809,-51.353360827655564,0.0,-29.870751489211827,13.120130674780158
call_2741c273bfcc,synthetic,train,6.8,-52.056870107690195,-4.713423872570999,-3.6879489345371828,-1.6702896583612405,-5.973738630547171,-2.1933113090327288,-3.6980213358778062,-1.0319245930841439,-2.1402699722830865,-0.7402610176073422,-1.3328812179277252,-1.1589019036593242,-1.0261703161320865,15.127888225062321,5.046698773386101,4.0290298025989415,2.2326991115592842,2.967955205287337,1.9846866124424039,2.0503663482870014,1.6572275268363228,1.3379680694663485,1.4042434824634613,1.164590521742749,1.3544655084138513,1.1465943631194364,198.5659844696969,25.528779753785543,0.016198851467884696,0.08366131448432397,0.6002949852507374,0.30845524887662135,-51.268395851845085,3.676470588235294e-05,-31.071586983494885,14.399326243343587
call_2741c273bfcc,synthetic,train,2.94,-52.36072139648662,-5.0122534385370505,-3.646295935666161,-1.535175988914546,-5.733004156867483,-2.3320423250381634,-3.541149171525038,-0.9255467854324384,-2.3381181514383886,-0.7129563495491964,-1.6728681823037614,-1.024078063476785,-0.9498591146390202,13.248632573686187,5.106563636360061,4.027707005145233,2.2336300316022393,2.904903939495507,2.144516486009717,1.9763770304675454,1.4156572037117534,1.4408520982543664,1.4599352451821426,1.1760497953195268,1.498370210323727,1.1599165141367402,200.95585566217636,25.808573423372543,0.020392198885555088,0.12337403115946514,0.5924657534246576,0.30485324669947533,-51.02237663721417,0.0,-31.197485689840768,12.5036202462279
call_2741c273bfcc,synthetic,train,1.9,-50.04545657143292,-4.779071964179942,-5.517706947731911,-1.6773205726045592,-6.5317550808560485,-2.999105747176765,-3.4261532803730326,-1.2681208230105367,-2.2976949305530763,-0.7315874587320741,-1.2667370914678757,-0.7736381717773337,-0.019073165841443526,12.703969019960894,4.092576038547777,3.956607568469755,1.9222037321496266,2.778269911412439,2.0006738913860467,1.9143618799279807,1.582479115337811,1.2075384379642502,1.2150228777522083,1.044674289929817,1.2301188736369713,1.5534197468493312,226.4825516890192,25.18130213992986,0.018372646088138232,0.08059449550836223,0.601063829787234,0.2921630687949581,-50.2184656312212,0.0,-28.45042368179878,12.288567158123037
call_2741c273bfcc,synthetic,train,4.3,-53.93146927549428,-5.592872034441042,-4.528305888412851,-1.7198571224781742,-6.094306504643949,-2.7441197289034696,-3.47089867034897,-0.9594642639692342,-1.9951204354030019,-0.5268084705872067,-0.7883151878482115,-0.8723543808297106,-0.9062833026659888,17.002093346317853,4.574848349182833,4.09247693916966,1.8883709004299676,3.2747290647186307,1.938943313466859,1.9147822784440118,1.5875907883090257,1.7629656921539125,1.211567182867721,1.1578882391751195,1.1103237850381895,1.2464998666847338,212.8611057653802,22.389857687265664,0.022914012780166096,0.1357428352368565,0.5981308411214953,0.310444808969692,-59.48717349297247,0.0,-32.91073210944298,16.541953973271998
call_2741c273bfcc,synthetic,train,3.12,-52.4145241505862,-4.769043868598049,-5.120893073288906,-2.3579677528100222,-4.843167359071349,-2.3407854225449567,-3.52090036324205,-0.6765108764285717,-2.5547102582951204,-0.7413745684981469,-1.1199292619843284,-1.2947982045863344,-0.8817202074805393,14.93925617743543,5.296650469454142,4.666686232079033,2.5330206381453837,2.551562977141025,1.7924745747666526,1.9419161950331465,1.5650798883167198,1.5384804001716699,1.5811606796972022,1.1322240177799707,1.1344143556713981,1.0942482436230734,201.03789910090234,24.005165008023326,0.016046193211035318,0.0851251758947608,0.5967741935483871,0.29131866333479245,-51.01863287690909,0.0,-31.41160126659153,13.641124244447237
call_2741c273bfcc,synthetic,train,1.62,-48.12211389597486,-5.355444303764879,-5.21687305338825,-1.7496672011548,-6.322865819875883,-2.690274291594103,-3.766398187053705,-0.43130559893101506,-2.229728058363494,-0.36828852618836727,-0.9475772691611271,-0.48482301605025047,0.3518125259319279,12.800957118187208,3.953515651230884,4.040162158565401,2.3666074214322106,3.2886378217073986,1.9929511747687132,1.8849695483780062,1.6119542101847328,1.5371117649815953,1.2017564764267918,1.2099075615301103,1.8171231564774566,1.7001840861434685,240.69744232579106,44.73643354035151,0.01675289480167529,0.113905897459615,0.6,0.29160351946167373,-45.73211025424533,0.0,-27.407087674653305,12.114113238445968
call_2741c273bfcc,synthetic,train,2.72,-57.23127767372584,-3.352524487844415,-5.501594022322564,-1.3060781839790048,-3.5606084545050174,-2.103837550433029,-2.697520985615577,-0.9092418613200481,-2.489584934748653,-1.3668148671423248,-0.9984990171413537,-1.1427855986450988,-1.1000576707001155,18.57454733609634,5.179379020108707,4.234811087350826,2.5953245632673183,2.4829388518066096,1.7380340971652555,1.8623657474499327,1.5812682116922125,1.8236957334038755,1.1481744338751487,1.0532970409381346,1.1332899595593702,1.1214425671598693,171.03867713430986,19.760918443376802,0.02040115874389647,0.11465103587894636,0.5925925925925926,0.3187692651779745,-72.24712606186628,0.0,-36.527064191127124,17.947831223134678
call_2741c273bfcc,synthetic,train,4.1,-53.723786252355524,-4.1296531075793474,-3.924129375228374,-2.147728624996434,-5.104734254110467,-2.3021975771663583,-3.762452181491817,-1.076104982149357,-2.296571067334134,-0.8396538779396601,-1.2004039971265645,-0.84658192188915,-0.8877495064942182,15.8891257617902,4.792088441833564,3.693819603650954,2.5405268299196555,2.964580797784421,1.8468589045187438,2.0036789949756324,1.5217233454459373,1.362295887661259,1.5320326911334459,1.14459008436266,1.476458495927509,1.4400302193607284,202.81041712424525,26.25292590949692,0.016350519546100676,0.09686644164972241,0.6004901960784313,0.30970911360063197,-57.00099447255693,0.0,-32.400658329024246,15.80812788343306
call_2741c273bfcc,synthetic,train,1.52,-54.70301580319837,-3.64909285527715,-3.1096610524320685,-1.447680360971348,-5.567421934094379,-2.055255521146659,-3.5032385979362206,-1.0268918508689746,-1.8623015220689205,-1.1042234229607404,-1.0639689933198861,-1.2131510820992206,-1.0726962987489193,13.936547710129275,5.493033467677866,3.6574781625609476,2.667241818711978,3.3115598640888466,2.213552283579775,1.9678791613721722,1.7543161253703132,1.2388122334874236,1.5372296276407689,1.19217168614207,1.354076535213094,1.1938741416174579,199.920522589565,46.00852045686573,0.06532454421283923,0.1762687007956996,0.6,0.30514721603523515,-49.543736544125046,0.0,-32.03080021149552,11.93857675716953
call_2741c273bfcc,synthetic,train,1.66,-54.44675305326289,-3.7934404677985163,-2.275392633537233,-0.22107624661784034,-6.327928775192449,-1.9276287221211208,-2.861067595593319,-1.1204033595028913,-1.2858489214387971,-0.9698516316319251,-1.4581889571472182,-1.5928667677317083,-1.411900951509309,11.903013842345384,5.871003873528355,4.644001360955068,2.1834448772981196,2.705926549122589,1.8076322417130564,1.9551974441391402,1.374227271988485,1.1135705188438723,1.4878136307366177,0.9730588979748425,1.3568886408883285,1.0397135189850617,169.2303359059083,28.122409054112715,0.030085470085470082,0.116225830098826,0.5975609756097561,0.28983500090545417,-48.32681054530566,0.0,-31.939267763342148,11.976416335008375
call_2741c273bfcc,synthetic,train,1.68,-49.437455178058755,-4.499931382010741,-5.174011733745645,-2.4580847061104003,-5.840237581163537,-2.0127726338876424,-3.8384777173892175,-0.9471386812691536,-1.8550183319463638,-0.8339706339980952,-1.3912845549380435,-0.6212838716520681,-0.8086732245133795,14.000587348880552,5.041574522483997,4.271136382726554,2.307663468372585,3.1136883914316016,1.6200480173638732,1.5576198950666444,1.365296223652434,1.3947459848692147,1.2903548935443638,0.9777592210213661,1.2359642203718666,1.1997697860409802,207.66342018476777,34.20999609054943,0.028485519860737475,0.10745299235410087,0.5963855421686747,0.28944290126636135,-49.66460401449639,0.0,-29.11785826074541,12.88321200537687
call_2741c273bfcc,synthetic,train,3.1,-54.00491282649822,-6.005982069008507,-4.4074404832133505,-1.7792410788549877,-5.86920512893867,-2.1655594921454533,-3.175988603180786,-0.9513082343954314,-1.9828007548835838,-0.6178679732634775,-1.5551213969837632,-0.9074972508866194,-1.0594758861534943,15.221271975836606,5.574282822692745,3.888164227644851,1.989476686813535,3.3472840191399467,1.8625384121033344,1.9127012314565899,1.5066302634126298,1.4301646696280013,1.4320311224398423,1.2033795968616907,1.2206034814610631,1.1589200770752617,208.39058569813034,28.727509679014965,0.0321324477049668,0.1307931780670298,0.6006493506493507,0.3269345226390608,-54.517181391512324,0.0,-33.36470122070356,14.803739698680213
call_2741c273bfcc,synthetic,train,4.26,-54.180433777712906,-3.3227696027857325,-4.106761754672102,-1.5977838965194662,-4.4500125224961025,-2.176662895667543,-3.353719316110007,-0.9790020110825577,-2.487963020619265,-1.1936112599315585,-1.5869381037110812,-1.2549295310687176,-0.9842315371387089,16.46455022912155,4.738811631790846,3.9391351852514904,2.4139033516820274,3.1040708743721273,1.7641266755612064,1.8302012174490996,1.666825302582492,1.4934005507608303,1.364444711201255,1.2383741775455233,1.2541506385113634,1.292056279702164,187.74112554695077,30.143875729531217,0.028001660833975917,0.12194091718242905,0.5943396226415094,0.28346568955285395,-60.0015661179454,0.0,-32.933464311954104,15.156032165495018
call_2741c273bfcc,synthetic,train,1.76,-49.40221102950285,-1.7374125194667,-6.200827099536848,-1.6852429227374097,-5.110942036392159,-2.43222584854033,-3.474049119753243,-1.6486459249976886,-2.3903865506639526,-1.5370033131373275,-1.0916583633574672,-1.4515046101081432,-1.330762070458735,14.065519982987565,4.655805417300691,3.2109022190826337,1.9538887368867857,3.0037313996071116,1.8277176003838242,1.5376601252287416,1.4936707167307022,1.8869384690705397,1.1916460322110414,1.0474351998848708,1.1547267523461795,1.1759324379983307,194.6757567351077,17.46906255877886,0.013465085317145275,0.07798886799651933,0.5977011494252874,0.2651251727904879,-50.01730353697833,0.0,-28.508094908677066,12.701008307691895
call_290aacdf95ca,synthetic,train,3.42,-39.739237182843155,1.969049239528797,0.04956094075108964,-0.10683091125395082,-3.2999395485736347,-1.9775767470428047,-1.9723537165662197,-0.40882359137152413,-0.8204163094807273,-1.460606362119797,-1.0603837218666163,-1.2989707627962355,-1.2599836135247813,10.751138355851872,4.529856123080471,3.5734229738154033,2.534125370309452,2.17602458900594,1.5745345688283285,1.775043932159899,1.9192644927768117,1.4867508565852616,1.5585607975491027,1.1138432378505905,1.103755727641813,1.0387083665065788,116.09281062038197,31.046567646486917,0.05492576456156675,0.09308303045022524,0.5970588235294118,0.22406971064899436,-28.980311564533654,0.0,-16.61585931377403,8.27553633120874
call_290aacdf95ca,synthetic,train,1.66,-48.37869373637818,2.571083783319502,2.972677605292174,0.9168322338958063,-2.4667811566664364,-1.6833186180380406,-1.2130075857537053,-0.3506626206765325,-0.6904946633261186,-0.34276106678869145,-0.7401771582374594,-1.5630335666884432,-0.7325969187931617,10.293223795718175,5.384695283912463,2.6240062808232225,1.8174087162335213,2.6443238660945054,1.9882152560828446,1.4903043674838903,1.4397812095527578,1.2786399417959116,1.3182238638176726,1.105141585562647,1.0029892929405726,0.9797642197343416,112.43980311587418,33.157579251085345,0.07987813806970988,0.08973199957146442,0.5487804878048781,0.17988483440561873,-35.52221186089066,0.0,-21.146394611592054,8.95157748107866
